Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRG39,OUT035,877.0932166794358
FDU32,OUT049,1617.6664129665928
FDY27,OUT049,2484.436621279668
NCP54,OUT013,1801.7155365422457
NCZ41,OUT049,1801.7155365422457
DRL49,OUT013,2807.8250783571298
FDI05,OUT018,725.8319150889691
FDY56,OUT045,3781.248875757775
DRC13,OUT013,1617.6664129665928
NCV29,OUT017,2643.975021470098
FDR24,OUT049,966.9563675415617
FDZ34,OUT018,2945.964698177935
FDP37,OUT035,1736.4616685052877
FDX08,OUT027,4146.97167822764
FDS57,OUT045,1558.4812120766294
NCG18,OUT049,1801.7155365422457
FDK25,OUT018,2171.9805007920468
FDH53,OUT049,877.0932166794358
DRI59,OUT018,2945.964698177935
FDA52,OUT046,2643.975021470098
FDT20,OUT010,130.63282441712818
FDE36,OUT019,356.0851666715469
FDI24,OUT017,2315.629958861823
FDB28,OUT018,2945.964698177935
FDV11,OUT017,2315.629958861823
FDP01,OUT046,2364.6023390121823
FDD34,OUT027,4146.97167822764
FDJ50,OUT027,1595.5858177926682
FDZ44,OUT013,1617.6664129665928
DRO59,OUT035,877.0932166794358
DRB48,OUT045,1009.9263939785452
FDR21,OUT018,2171.9805007920468
NCE42,OUT010,497.57945751693313
FDO23,OUT046,966.9563675415617
NCE30,OUT018,2945.964698177935
FDQ22,OUT035,877.0932166794358
FDY01,OUT045,1558.4812120766294
FDS08,OUT017,2484.436621279668
FDG28,OUT018,2945.964698177935
FDQ51,OUT018,725.8319150889691
FDB05,OUT017,3282.808759736802
FDO56,OUT049,1801.7155365422457
FDE02,OUT018,725.8319150889691
FDN45,OUT017,3358.2098331032244
FDS09,OUT013,877.0932166794358
NCA54,OUT018,2171.9805007920468
FDP09,OUT010,497.57945751693313
FDC53,OUT045,1558.4812120766294
NCM55,OUT017,3358.2098331032244
FDL09,OUT018,2171.9805007920468
FDA11,OUT019,130.63282441712818
FDA50,OUT045,1558.4812120766294
FDC23,OUT017,2807.8250783571298
FDE22,OUT049,2579.252592380676
FDD23,OUT046,3026.7225564402847
NCA29,OUT049,2579.252592380676
FDK38,OUT046,2484.436621279668
DRC13,OUT046,1617.6664129665928
NCP43,OUT049,2807.8250783571298
FDX28,OUT049,1617.6664129665928
FDF08,OUT049,877.0932166794358
FDZ33,OUT046,2315.629958861823
FDD10,OUT049,2364.6023390121823
FDO58,OUT017,2364.6023390121823
FDI50,OUT017,3662.6796173591406
FDO58,OUT045,2364.6023390121823
FDX08,OUT013,2643.975021470098
NCK17,OUT010,130.63282441712818
FDF39,OUT035,3662.6796173591406
FDU45,OUT010,239.37376715406538
NCJ18,OUT018,1463.1524722310262
DRC27,OUT019,497.57945751693313
DRC25,OUT035,1009.9263939785452
FDU59,OUT035,2484.436621279668
FDU28,OUT035,3662.6796173591406
NCP30,OUT046,801.0542079957867
FDB39,OUT018,725.8319150889691
FDE41,OUT013,877.0932166794358
DRH11,OUT010,130.63282441712818
FDA58,OUT045,3358.2098331032244
FDU50,OUT046,1617.6664129665928
FDM34,OUT013,1801.7155365422457
FDM44,OUT027,2828.703073985001
FDR39,OUT045,2364.6023390121823
FDM25,OUT045,2315.629958861823
FDQ49,OUT049,2364.6023390121823
DRH25,OUT018,725.8319150889691
FDM09,OUT027,4146.97167822764
FDL44,OUT019,356.0851666715469
NCR42,OUT018,725.8319150889691
DRL59,OUT046,877.0932166794358
FDX43,OUT013,2484.436621279668
DRK47,OUT010,497.57945751693313
FDU48,OUT018,1463.1524722310262
FDY12,OUT045,966.9563675415617
NCN43,OUT018,1463.1524722310262
NCM55,OUT018,2171.9805007920468
FDQ21,OUT027,2828.703073985001
FDX13,OUT035,3781.248875757775
NCK30,OUT027,5489.781087681775
FDG20,OUT049,2643.975021470098
DRG27,OUT017,877.0932166794358
FDY14,OUT018,2945.964698177935
FDP59,OUT035,1736.4616685052877
FDU60,OUT017,2364.6023390121823
NCC18,OUT019,356.0851666715469
DRJ39,OUT017,3662.6796173591406
FDS07,OUT049,1801.7155365422457
FDM08,OUT027,5489.781087681775
FDP51,OUT045,1558.4812120766294
FDU16,OUT035,877.0932166794358
FDH12,OUT013,1801.7155365422457
DRE48,OUT010,497.57945751693313
NCL42,OUT027,5489.781087681775
FDR21,OUT045,2364.6023390121823
NCW29,OUT035,1873.147605111142
FDO11,OUT013,3662.6796173591406
NCM31,OUT049,1617.6664129665928
FDV35,OUT019,356.0851666715469
FDF58,OUT017,877.0932166794358
NCE43,OUT049,2807.8250783571298
FDA02,OUT035,2643.975021470098
DRL37,OUT010,130.63282441712818
FDR24,OUT018,725.8319150889691
FDW59,OUT049,966.9563675415617
FDS22,OUT049,877.0932166794358
FDW24,OUT017,966.9563675415617
FDU24,OUT035,1736.4616685052877
FDA21,OUT027,5489.781087681775
FDH58,OUT027,2828.703073985001
FDW36,OUT018,1463.1524722310262
FDI45,OUT027,4146.97167822764
FDU01,OUT018,2171.9805007920468
FDF35,OUT027,2828.703073985001
FDU43,OUT019,497.57945751693313
FDE24,OUT019,356.0851666715469
FDK50,OUT049,2579.252592380676
FDG31,OUT045,877.0932166794358
FDC60,OUT045,1009.9263939785452
FDL36,OUT013,966.9563675415617
FDP21,OUT013,3026.7225564402847
FDW16,OUT045,877.0932166794358
FDX02,OUT017,3781.248875757775
FDQ58,OUT027,4146.97167822764
FDT51,OUT046,1801.7155365422457
FDD59,OUT049,877.0932166794358
NCM42,OUT018,1463.1524722310262
FDA57,OUT018,725.8319150889691
FDZ48,OUT035,1736.4616685052877
FDE46,OUT045,2364.6023390121823
NCZ30,OUT019,239.37376715406538
FDB56,OUT017,3358.2098331032244
FDA25,OUT027,2828.703073985001
FDD20,OUT013,1801.7155365422457
FDL25,OUT013,966.9563675415617
NCO18,OUT049,2807.8250783571298
FDJ45,OUT017,877.0932166794358
FDR12,OUT035,2643.975021470098
NCF19,OUT010,130.63282441712818
FDK25,OUT046,2643.975021470098
NCR17,OUT046,1801.7155365422457
FDC52,OUT046,2579.252592380676
NCA54,OUT017,2807.8250783571298
FDR45,OUT010,497.57945751693313
NCM19,OUT049,1801.7155365422457
FDF39,OUT027,5489.781087681775
FDX23,OUT049,1617.6664129665928
FDD58,OUT027,2828.703073985001
FDX28,OUT013,1617.6664129665928
NCD31,OUT013,2807.8250783571298
FDU57,OUT018,2171.9805007920468
FDI27,OUT046,877.0932166794358
NCM42,OUT046,1617.6664129665928
FDD32,OUT027,1595.5858177926682
FDI34,OUT013,3026.7225564402847
NCM29,OUT049,1801.7155365422457
FDG46,OUT018,1463.1524722310262
DRC01,OUT010,130.63282441712818
FDB15,OUT027,5489.781087681775
NCA17,OUT027,4146.97167822764
FDF10,OUT046,2807.8250783571298
FDR26,OUT027,4146.97167822764
FDI02,OUT049,1801.7155365422457
NCM54,OUT010,239.37376715406538
FDF14,OUT013,2579.252592380676
FDJ33,OUT010,239.37376715406538
FDM20,OUT035,3358.2098331032244
FDC03,OUT027,5489.781087681775
NCX05,OUT046,1801.7155365422457
NCM41,OUT027,1595.5858177926682
NCU29,OUT010,356.0851666715469
FDQ59,OUT017,966.9563675415617
FDH46,OUT010,239.37376715406538
FDH09,OUT013,877.0932166794358
NCD06,OUT045,801.0542079957867
FDC15,OUT035,2643.975021470098
DRD37,OUT027,1595.5858177926682
FDT28,OUT027,4146.97167822764
FDR28,OUT027,4146.97167822764
FDT38,OUT017,877.0932166794358
FDV34,OUT027,1595.5858177926682
FDY52,OUT035,877.0932166794358
FDB34,OUT013,1009.9263939785452
DRL23,OUT018,1463.1524722310262
DRB24,OUT046,2579.252592380676
FDJ50,OUT046,966.9563675415617
FDQ49,OUT035,2364.6023390121823
FDP20,OUT035,1873.147605111142
FDV19,OUT027,4146.97167822764
NCR54,OUT045,3358.2098331032244
FDO09,OUT010,497.57945751693313
FDS57,OUT018,2171.9805007920468
FDN10,OUT049,1801.7155365422457
FDV23,OUT049,1801.7155365422457
FDY28,OUT049,3781.248875757775
DRG51,OUT013,2643.975021470098
FDD45,OUT019,130.63282441712818
NCL18,OUT027,5489.781087681775
NCM29,OUT013,1801.7155365422457
FDF17,OUT027,5489.781087681775
FDE22,OUT017,2579.252592380676
FDQ22,OUT017,877.0932166794358
FDS01,OUT013,2643.975021470098
FDW35,OUT027,1595.5858177926682
FDJ33,OUT046,1617.6664129665928
NCF54,OUT035,2807.8250783571298
FDE09,OUT013,1617.6664129665928
NCE06,OUT045,2484.436621279668
DRH49,OUT049,877.0932166794358
FDY43,OUT045,2643.975021470098
NCT05,OUT017,3358.2098331032244
FDZ34,OUT045,3781.248875757775
FDL38,OUT017,966.9563675415617
FDZ31,OUT017,3781.248875757775
FDR14,OUT035,877.0932166794358
NCN54,OUT049,801.0542079957867
NCC42,OUT027,2828.703073985001
FDK08,OUT017,1736.4616685052877
FDP59,OUT013,1801.7155365422457
FDV22,OUT035,2807.8250783571298
FDD33,OUT035,3358.2098331032244
DRE60,OUT027,5489.781087681775
FDK52,OUT046,3282.808759736802
FDA02,OUT017,2643.975021470098
FDM56,OUT049,1801.7155365422457
FDE57,OUT035,1873.147605111142
FDM32,OUT045,877.0932166794358
NCQ30,OUT027,2828.703073985001
FDQ27,OUT027,2828.703073985001
FDT60,OUT027,2828.703073985001
FDU43,OUT049,3358.2098331032244
NCO55,OUT035,1736.4616685052877
FDG02,OUT045,3662.6796173591406
FDJ28,OUT013,3662.6796173591406
FDP40,OUT045,1558.4812120766294
FDJ38,OUT045,3662.6796173591406
NCC54,OUT017,3358.2098331032244
NCZ41,OUT046,1801.7155365422457
FDK38,OUT019,356.0851666715469
FDU52,OUT013,2484.436621279668
FDC40,OUT046,1009.9263939785452
NCR30,OUT017,801.0542079957867
NCN18,OUT017,1736.4616685052877
FDB50,OUT035,1009.9263939785452
FDG04,OUT013,3662.6796173591406
FDR26,OUT035,2364.6023390121823
NCT17,OUT018,2945.964698177935
FDX35,OUT027,5489.781087681775
FDS12,OUT046,1617.6664129665928
NCZ29,OUT027,2828.703073985001
FDB38,OUT010,356.0851666715469
FDP12,OUT013,966.9563675415617
FDP22,OUT046,877.0932166794358
FDS26,OUT018,2945.964698177935
FDR52,OUT046,3282.808759736802
DRJ13,OUT046,2807.8250783571298
FDU48,OUT027,2828.703073985001
FDE29,OUT035,877.0932166794358
NCT29,OUT049,1801.7155365422457
DRK37,OUT018,2945.964698177935
FDK55,OUT046,877.0932166794358
FDR07,OUT046,1801.7155365422457
FDO21,OUT027,5489.781087681775
FDK46,OUT049,3358.2098331032244
FDB12,OUT045,1558.4812120766294
FDT31,OUT027,5489.781087681775
FDJ33,OUT045,1558.4812120766294
FDC26,OUT027,2828.703073985001
NCQ02,OUT045,3358.2098331032244
FDP08,OUT010,497.57945751693313
FDB11,OUT027,5489.781087681775
FDV55,OUT013,2643.975021470098
FDW20,OUT049,1801.7155365422457
NCJ18,OUT019,239.37376715406538
FDC41,OUT018,725.8319150889691
FDE14,OUT027,2828.703073985001
FDG35,OUT013,2364.6023390121823
FDF45,OUT035,877.0932166794358
FDS19,OUT027,1595.5858177926682
FDS58,OUT019,356.0851666715469
FDA26,OUT017,3282.808759736802
FDM32,OUT049,877.0932166794358
FDL45,OUT046,1801.7155365422457
FDZ55,OUT049,2579.252592380676
FDY37,OUT049,1801.7155365422457
FDO46,OUT046,3026.7225564402847
FDQ60,OUT046,1617.6664129665928
FDA19,OUT018,1463.1524722310262
FDL15,OUT046,2807.8250783571298
FDM10,OUT018,2945.964698177935
NCL05,OUT017,801.0542079957867
DRK49,OUT010,130.63282441712818
NCE18,OUT027,5489.781087681775
FDG40,OUT049,877.0932166794358
DRI59,OUT045,3358.2098331032244
FDK28,OUT035,3662.6796173591406
NCD06,OUT019,130.63282441712818
FDO11,OUT019,497.57945751693313
FDK27,OUT046,1801.7155365422457
FDT43,OUT027,1595.5858177926682
FDD38,OUT018,1463.1524722310262
FDA16,OUT049,3662.6796173591406
FDL14,OUT027,4146.97167822764
NCM17,OUT049,801.0542079957867
FDD20,OUT045,1558.4812120766294
FDA40,OUT045,1009.9263939785452
FDL43,OUT045,877.0932166794358
FDV15,OUT045,1558.4812120766294
FDE52,OUT046,877.0932166794358
NCL17,OUT010,356.0851666715469
NCJ31,OUT045,3358.2098331032244
FDR60,OUT045,966.9563675415617
NCA18,OUT035,1736.4616685052877
FDS21,OUT027,1595.5858177926682
FDW09,OUT035,877.0932166794358
FDL26,OUT035,2643.975021470098
FDS47,OUT018,725.8319150889691
FDC39,OUT046,3282.808759736802
FDT51,OUT035,1873.147605111142
FDK40,OUT035,3662.6796173591406
NCG19,OUT045,3358.2098331032244
FDZ07,OUT046,877.0932166794358
FDF08,OUT027,1595.5858177926682
FDO04,OUT013,877.0932166794358
FDK41,OUT018,725.8319150889691
FDP15,OUT049,3358.2098331032244
NCD43,OUT018,1463.1524722310262
NCP18,OUT013,2807.8250783571298
FDZ51,OUT046,877.0932166794358
DRH13,OUT035,1873.147605111142
FDF38,OUT045,966.9563675415617
NCI43,OUT045,801.0542079957867
FDM38,OUT027,1595.5858177926682
FDS03,OUT013,877.0932166794358
DRJ47,OUT017,2364.6023390121823
FDT50,OUT010,239.37376715406538
FDV02,OUT046,2643.975021470098
NCG18,OUT017,1873.147605111142
FDW52,OUT046,2643.975021470098
FDS40,OUT035,877.0932166794358
FDN31,OUT017,3358.2098331032244
FDA37,OUT045,1558.4812120766294
FDA15,OUT046,3662.6796173591406
FDL39,OUT046,2643.975021470098
FDJ53,OUT045,1558.4812120766294
FDX22,OUT013,3781.248875757775
NCZ42,OUT045,3781.248875757775
FDD56,OUT027,4146.97167822764
FDD40,OUT017,3662.6796173591406
FDS50,OUT013,3662.6796173591406
NCN14,OUT013,2364.6023390121823
FDT15,OUT013,2807.8250783571298
NCS18,OUT027,2828.703073985001
NCO26,OUT010,239.37376715406538
FDF58,OUT018,725.8319150889691
NCB19,OUT013,801.0542079957867
FDH26,OUT017,1873.147605111142
DRB24,OUT027,4146.97167822764
FDA49,OUT018,725.8319150889691
FDB32,OUT045,1558.4812120766294
FDI36,OUT017,3662.6796173591406
NCA17,OUT010,356.0851666715469
FDH22,OUT013,1617.6664129665928
NCM26,OUT018,2171.9805007920468
FDT15,OUT027,4146.97167822764
FDB16,OUT018,725.8319150889691
NCP54,OUT027,2828.703073985001
FDJ36,OUT013,1801.7155365422457
FDO28,OUT045,1558.4812120766294
FDU09,OUT013,877.0932166794358
FDF29,OUT017,1873.147605111142
FDY08,OUT013,1801.7155365422457
DRJ59,OUT018,725.8319150889691
FDT23,OUT027,1595.5858177926682
FDU15,OUT018,725.8319150889691
FDT47,OUT013,1617.6664129665928
FDI53,OUT019,356.0851666715469
FDR59,OUT018,2945.964698177935
FDD53,OUT035,877.0932166794358
FDY51,OUT017,3781.248875757775
FDT04,OUT049,877.0932166794358
FDU51,OUT049,2364.6023390121823
FDG14,OUT035,2315.629958861823
NCU06,OUT045,3358.2098331032244
DRG25,OUT046,3026.7225564402847
DRH49,OUT035,877.0932166794358
FDN15,OUT035,1873.147605111142
FDL43,OUT018,725.8319150889691
NCT18,OUT049,2807.8250783571298
NCB31,OUT013,3026.7225564402847
FDK57,OUT035,1736.4616685052877
FDY04,OUT019,356.0851666715469
NCP54,OUT046,1801.7155365422457
FDF41,OUT013,3282.808759736802
FDM01,OUT045,1558.4812120766294
FDW03,OUT045,1558.4812120766294
FDF28,OUT045,1558.4812120766294
FDY37,OUT017,1873.147605111142
FDQ03,OUT017,3358.2098331032244
FDP51,OUT027,2828.703073985001
FDJ40,OUT017,1873.147605111142
FDC32,OUT049,1009.9263939785452
DRI49,OUT027,1595.5858177926682
NCW54,OUT017,801.0542079957867
FDF09,OUT017,877.0932166794358
FDP45,OUT018,2945.964698177935
DRJ23,OUT018,2945.964698177935
FDS59,OUT017,1873.147605111142
FDY08,OUT046,1801.7155365422457
FDX16,OUT049,2643.975021470098
FDY16,OUT018,2171.9805007920468
FDK32,OUT035,2643.975021470098
FDQ22,OUT013,877.0932166794358
NCC31,OUT018,2171.9805007920468
FDG58,OUT049,2315.629958861823
DRF48,OUT013,3026.7225564402847
DRH36,OUT049,877.0932166794358
NCR30,OUT035,801.0542079957867
FDB03,OUT019,497.57945751693313
FDZ28,OUT027,2828.703073985001
FDR35,OUT017,3662.6796173591406
DRD15,OUT027,5489.781087681775
FDJ33,OUT019,239.37376715406538
FDA56,OUT010,239.37376715406538
FDP56,OUT046,877.0932166794358
NCT30,OUT046,801.0542079957867
FDK15,OUT017,1736.4616685052877
FDH44,OUT018,2171.9805007920468
FDV01,OUT013,2364.6023390121823
DRG03,OUT017,2643.975021470098
FDG50,OUT027,1595.5858177926682
FDR16,OUT010,497.57945751693313
FDZ60,OUT046,1801.7155365422457
DRG03,OUT045,2643.975021470098
FDS56,OUT018,2945.964698177935
FDU33,OUT045,877.0932166794358
DRD27,OUT035,1873.147605111142
FDW22,OUT046,3026.7225564402847
DRA24,OUT045,2364.6023390121823
FDF38,OUT049,966.9563675415617
FDX48,OUT013,2643.975021470098
FDS58,OUT018,2171.9805007920468
FDC32,OUT046,1009.9263939785452
NCQ29,OUT045,3358.2098331032244
DRK39,OUT018,725.8319150889691
NCS38,OUT017,1736.4616685052877
DRO47,OUT013,1801.7155365422457
DRG27,OUT027,1595.5858177926682
FDC57,OUT027,5489.781087681775
FDS55,OUT046,2484.436621279668
NCJ06,OUT018,1463.1524722310262
FDO01,OUT019,239.37376715406538
NCM55,OUT045,2807.8250783571298
FDC52,OUT049,2579.252592380676
FDQ15,OUT045,877.0932166794358
NCT30,OUT027,1595.5858177926682
NCR42,OUT027,1595.5858177926682
FDD28,OUT035,1009.9263939785452
FDQ34,OUT049,1801.7155365422457
FDZ12,OUT027,4146.97167822764
DRE13,OUT019,130.63282441712818
NCN07,OUT019,239.37376715406538
FDM28,OUT035,2643.975021470098
FDI10,OUT017,2315.629958861823
FDQ25,OUT013,2579.252592380676
FDA38,OUT010,497.57945751693313
DRI13,OUT049,3358.2098331032244
FDY20,OUT027,1595.5858177926682
NCZ53,OUT035,3781.248875757775
NCM31,OUT013,2484.436621279668
DRB01,OUT017,3358.2098331032244
DRF37,OUT046,3026.7225564402847
NCF42,OUT049,2807.8250783571298
FDF16,OUT018,2171.9805007920468
FDB41,OUT013,1009.9263939785452
FDR34,OUT013,3026.7225564402847
FDR15,OUT018,2171.9805007920468
NCV42,OUT019,239.37376715406538
FDW51,OUT035,3358.2098331032244
FDU36,OUT017,1873.147605111142
FDX60,OUT049,966.9563675415617
FDY03,OUT035,1736.4616685052877
FDW55,OUT045,3781.248875757775
FDT01,OUT010,497.57945751693313
FDG58,OUT013,2315.629958861823
FDK21,OUT017,3358.2098331032244
NCS41,OUT019,356.0851666715469
FDS10,OUT045,2364.6023390121823
NCT53,OUT046,2484.436621279668
FDJ28,OUT018,2945.964698177935
FDX44,OUT045,877.0932166794358
FDT20,OUT018,725.8319150889691
FDO44,OUT017,1736.4616685052877
NCX17,OUT049,3781.248875757775
FDY01,OUT017,1736.4616685052877
FDJ12,OUT027,5489.781087681775
DRK35,OUT018,725.8319150889691
FDD47,OUT019,356.0851666715469
NCM53,OUT035,1873.147605111142
FDO45,OUT013,877.0932166794358
NCM42,OUT010,239.37376715406538
FDE04,OUT046,2364.6023390121823
NCI30,OUT027,5489.781087681775
FDZ19,OUT013,2484.436621279668
FDW57,OUT013,2315.629958861823
FDA25,OUT013,1801.7155365422457
FDT22,OUT046,877.0932166794358
FDP51,OUT013,1801.7155365422457
FDD48,OUT027,2828.703073985001
FDY39,OUT035,2484.436621279668
FDO48,OUT010,497.57945751693313
FDD23,OUT027,4146.97167822764
DRN35,OUT027,1595.5858177926682
FDT01,OUT035,3282.808759736802
FDC20,OUT010,130.63282441712818
DRJ35,OUT035,877.0932166794358
FDB32,OUT046,1009.9263939785452
FDL24,OUT046,2579.252592380676
NCV42,OUT035,1873.147605111142
FDZ46,OUT046,1617.6664129665928
FDC15,OUT013,2643.975021470098
FDD08,OUT019,130.63282441712818
FDY50,OUT049,877.0932166794358
FDD36,OUT013,1801.7155365422457
FDG57,OUT027,1595.5858177926682
FDL21,OUT018,725.8319150889691
FDN16,OUT027,2828.703073985001
FDJ09,OUT027,1595.5858177926682
FDS01,OUT010,356.0851666715469
FDV33,OUT017,3358.2098331032244
DRE12,OUT017,1736.4616685052877
FDR07,OUT013,1801.7155365422457
FDP48,OUT010,356.0851666715469
NCB55,OUT035,801.0542079957867
FDQ08,OUT013,877.0932166794358
FDR34,OUT035,3358.2098331032244
FDO33,OUT046,1801.7155365422457
FDP13,OUT045,966.9563675415617
FDX12,OUT049,3781.248875757775
NCT06,OUT049,2807.8250783571298
FDR16,OUT019,497.57945751693313
FDE36,OUT046,2484.436621279668
FDZ36,OUT049,2484.436621279668
FDV13,OUT045,966.9563675415617
NCZ17,OUT035,801.0542079957867
FDU56,OUT045,2643.975021470098
FDM09,OUT035,2315.629958861823
FDV02,OUT017,2643.975021470098
FDS34,OUT018,1463.1524722310262
FDA11,OUT049,1617.6664129665928
FDP09,OUT017,3358.2098331032244
FDB29,OUT027,2828.703073985001
FDT19,OUT017,2484.436621279668
DRH15,OUT017,877.0932166794358
FDY38,OUT046,3781.248875757775
FDF14,OUT027,4146.97167822764
FDN48,OUT010,130.63282441712818
FDQ12,OUT013,3662.6796173591406
NCJ43,OUT045,2579.252592380676
FDE17,OUT019,356.0851666715469
FDB05,OUT035,3282.808759736802
FDH10,OUT045,3358.2098331032244
NCR06,OUT017,801.0542079957867
FDU32,OUT018,1463.1524722310262
FDD56,OUT049,2643.975021470098
FDO36,OUT018,2171.9805007920468
FDH16,OUT010,130.63282441712818
FDX10,OUT018,725.8319150889691
FDZ37,OUT017,966.9563675415617
FDU31,OUT010,497.57945751693313
DRC49,OUT049,1617.6664129665928
FDL15,OUT045,2807.8250783571298
FDN32,OUT019,497.57945751693313
DRH59,OUT027,1595.5858177926682
NCU29,OUT049,2579.252592380676
FDR37,OUT019,356.0851666715469
FDS14,OUT018,2171.9805007920468
FDU02,OUT027,5489.781087681775
FDJ08,OUT035,3358.2098331032244
NCZ06,OUT045,3781.248875757775
FDO31,OUT049,877.0932166794358
FDH31,OUT018,1463.1524722310262
FDS58,OUT017,2579.252592380676
NCA53,OUT027,1595.5858177926682
FDF50,OUT046,3662.6796173591406
NCW42,OUT049,3358.2098331032244
NCQ17,OUT045,2315.629958861823
FDK51,OUT018,2945.964698177935
NCW41,OUT010,356.0851666715469
NCR29,OUT017,801.0542079957867
FDB08,OUT019,356.0851666715469
FDA40,OUT027,1595.5858177926682
FDL14,OUT018,2171.9805007920468
FDB47,OUT046,3026.7225564402847
FDO03,OUT035,3358.2098331032244
DRK13,OUT019,497.57945751693313
FDX13,OUT010,497.57945751693313
FDF52,OUT046,2315.629958861823
FDT11,OUT013,3662.6796173591406
FDB08,OUT013,2484.436621279668
FDQ28,OUT018,2171.9805007920468
FDD29,OUT045,3662.6796173591406
NCQ29,OUT027,5489.781087681775
NCO02,OUT013,801.0542079957867
FDR56,OUT010,497.57945751693313
NCM54,OUT049,1801.7155365422457
FDP51,OUT035,1736.4616685052877
FDT38,OUT013,877.0932166794358
FDZ20,OUT018,2945.964698177935
FDJ53,OUT013,1801.7155365422457
FDX13,OUT049,3781.248875757775
FDP58,OUT035,3358.2098331032244
NCK31,OUT019,130.63282441712818
FDA35,OUT018,1463.1524722310262
FDV37,OUT018,2945.964698177935
NCO07,OUT027,5489.781087681775
FDA20,OUT045,3358.2098331032244
FDZ59,OUT035,2484.436621279668
NCY17,OUT017,801.0542079957867
FDQ28,OUT035,2643.975021470098
FDV35,OUT017,2364.6023390121823
FDQ36,OUT013,966.9563675415617
FDD34,OUT018,2171.9805007920468
FDK51,OUT045,3282.808759736802
FDV31,OUT035,2315.629958861823
FDR04,OUT035,1873.147605111142
FDR14,OUT049,877.0932166794358
DRC36,OUT010,356.0851666715469
FDE39,OUT019,239.37376715406538
FDP57,OUT049,1801.7155365422457
FDE57,OUT046,1801.7155365422457
NCN18,OUT046,1617.6664129665928
NCQ05,OUT018,2171.9805007920468
FDW47,OUT035,1873.147605111142
FDV46,OUT035,1873.147605111142
NCP29,OUT045,801.0542079957867
FDE09,OUT018,1463.1524722310262
NCU06,OUT027,5489.781087681775
FDT19,OUT010,356.0851666715469
DRF15,OUT017,2364.6023390121823
DRI51,OUT013,2643.975021470098
NCX54,OUT013,1801.7155365422457
DRE01,OUT013,3026.7225564402847
NCB07,OUT045,3358.2098331032244
FDU50,OUT035,1736.4616685052877
FDG40,OUT035,877.0932166794358
FDW10,OUT018,2171.9805007920468
FDX51,OUT013,3781.248875757775
NCP17,OUT045,801.0542079957867
FDP21,OUT035,3358.2098331032244
FDL04,OUT045,1558.4812120766294
FDV23,OUT013,1801.7155365422457
FDF24,OUT046,966.9563675415617
FDH56,OUT027,2828.703073985001
FDB51,OUT049,1009.9263939785452
FDI58,OUT027,2828.703073985001
FDR20,OUT013,877.0932166794358
FDC51,OUT018,1463.1524722310262
FDB16,OUT027,1595.5858177926682
FDE40,OUT049,877.0932166794358
NCM17,OUT035,801.0542079957867
FDU56,OUT035,2643.975021470098
FDS32,OUT019,239.37376715406538
FDX02,OUT049,3781.248875757775
FDT39,OUT027,4146.97167822764
FDE35,OUT017,877.0932166794358
NCI42,OUT019,497.57945751693313
DRL23,OUT046,1801.7155365422457
FDA10,OUT046,1801.7155365422457
FDA11,OUT013,1617.6664129665928
NCM06,OUT046,2484.436621279668
NCT05,OUT035,3358.2098331032244
NCQ02,OUT010,497.57945751693313
NCY06,OUT049,1801.7155365422457
FDY56,OUT035,3781.248875757775
FDL02,OUT035,1736.4616685052877
NCI06,OUT035,2807.8250783571298
FDQ14,OUT045,2315.629958861823
FDQ12,OUT017,3662.6796173591406
FDP36,OUT046,966.9563675415617
FDK21,OUT027,5489.781087681775
FDO40,OUT045,2643.975021470098
NCK54,OUT019,239.37376715406538
FDY09,OUT018,2171.9805007920468
NCW30,OUT049,3358.2098331032244
NCC55,OUT027,1595.5858177926682
FDE58,OUT018,1463.1524722310262
FDR39,OUT013,2364.6023390121823
FDU28,OUT049,3282.808759736802
FDH08,OUT017,3358.2098331032244
FDG35,OUT045,2364.6023390121823
FDG22,OUT049,877.0932166794358
FDC34,OUT035,2807.8250783571298
FDP15,OUT018,2945.964698177935
FDK34,OUT010,497.57945751693313
FDU45,OUT035,1873.147605111142
FDQ04,OUT027,1595.5858177926682
FDX22,OUT018,2945.964698177935
FDB45,OUT017,1873.147605111142
NCH43,OUT027,5489.781087681775
DRE60,OUT046,3026.7225564402847
FDD17,OUT027,5489.781087681775
NCM54,OUT017,1873.147605111142
NCH55,OUT013,1801.7155365422457
NCT06,OUT017,2807.8250783571298
FDA48,OUT027,5489.781087681775
FDY58,OUT027,5489.781087681775
FDO25,OUT045,3282.808759736802
FDN50,OUT045,1558.4812120766294
FDH35,OUT035,2364.6023390121823
FDK09,OUT045,3358.2098331032244
FDO16,OUT013,877.0932166794358
FDW11,OUT045,966.9563675415617
FDU47,OUT027,2828.703073985001
NCQ42,OUT010,239.37376715406538
FDK55,OUT027,1595.5858177926682
FDN08,OUT049,1617.6664129665928
FDT57,OUT045,3358.2098331032244
FDJ12,OUT018,2945.964698177935
DRL59,OUT017,877.0932166794358
NCN53,OUT046,801.0542079957867
FDO51,OUT010,130.63282441712818
FDK56,OUT017,3358.2098331032244
FDY12,OUT035,966.9563675415617
FDU15,OUT035,877.0932166794358
FDQ19,OUT046,3026.7225564402847
DRF15,OUT045,2364.6023390121823
DRE25,OUT019,130.63282441712818
FDK57,OUT018,1463.1524722310262
FDD33,OUT010,497.57945751693313
FDR34,OUT027,5489.781087681775
FDU04,OUT045,1558.4812120766294
FDE35,OUT019,130.63282441712818
