Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU44,OUT046,2766.731433563252
DRG39,OUT035,774.2812534799957
FDU32,OUT049,1534.7505558730627
FDY27,OUT049,2860.2117784479
NCP54,OUT013,1869.5345446914885
NCZ41,OUT049,1749.3354592424052
DRL49,OUT013,2472.553990077214
FDI05,OUT018,770.6430152211196
FDY56,OUT045,3948.817422262849
DRC13,OUT013,1534.7505558730627
NCV29,OUT017,2766.731433563252
FDR24,OUT049,1085.8945593990227
FDZ34,OUT018,3214.711921259034
FDP37,OUT035,1957.403067139047
FDX08,OUT027,4285.7334616462895
FDS57,OUT045,1639.3274692903867
NCG18,OUT049,1869.5345446914885
FDK25,OUT018,2019.930731594967
FDH53,OUT049,1017.9117422060367
DRI59,OUT018,2750.257719031359
FDA52,OUT046,2469.1062495566407
FDT20,OUT010,117.36978976603626
FDE36,OUT019,319.2771464329595
FDI24,OUT017,2481.9600087564972
FDB28,OUT018,3214.711921259034
FDV11,OUT017,2208.291319030472
FDP01,OUT046,2550.334218501969
FDD34,OUT027,4002.234122994704
FDJ50,OUT027,1722.407058120565
FDZ44,OUT013,1534.7505558730627
DRO59,OUT035,723.0297423033983
DRB48,OUT045,1009.9263939785428
FDR21,OUT018,2019.930731594967
NCE42,OUT010,475.8101088372923
FDO23,OUT046,1085.8945593990227
NCE30,OUT018,3214.711921259034
FDQ22,OUT035,934.4279442816404
FDY01,OUT045,1639.3274692903867
FDS08,OUT017,2305.249812689442
FDG28,OUT018,2750.257719031359
FDQ51,OUT018,688.9044428690185
FDB05,OUT017,2994.071248724464
FDO56,OUT049,1969.937103652213
FDE02,OUT018,770.6430152211196
FDN45,OUT017,3584.98625746399
FDS09,OUT013,1017.9117422060367
NCA54,OUT018,2314.0534327369373
FDP09,OUT010,475.8101088372923
FDC53,OUT045,1478.2825136604777
NCM55,OUT017,3584.98625746399
FDL09,OUT018,2019.930731594967
FDA11,OUT019,152.29249935179868
FDA50,OUT045,1478.2825136604777
FDC23,OUT017,2930.843926849163
FDE22,OUT049,2472.553990077214
FDD23,OUT046,3088.6096731103826
NCA29,OUT049,2472.553990077214
FDK38,OUT046,2305.249812689442
DRC13,OUT046,1534.7505558730627
NCP43,OUT049,2472.553990077214
FDX28,OUT049,1699.3064471008176
FDF08,OUT049,1017.9117422060367
FDZ33,OUT046,2860.2117784479
FDD10,OUT049,2169.8059629588683
FDO58,OUT017,2169.8059629588683
FDI50,OUT017,3715.855884510453
FDO58,OUT045,2169.8059629588683
FDX08,OUT013,2766.731433563252
NCK17,OUT010,117.36978976603626
FDF39,OUT035,3720.3119032411337
FDU45,OUT010,268.5828674842002
NCJ18,OUT018,1577.6445759534793
DRC27,OUT019,518.1524438750575
DRC25,OUT035,1009.9263939785428
FDU59,OUT035,2305.249812689442
FDU28,OUT035,3082.656449212809
NCP30,OUT046,745.3018600046094
FDB39,OUT018,770.6430152211196
FDE41,OUT013,1017.9117422060367
DRH11,OUT010,152.29249935179868
FDA58,OUT045,2994.071248724464
FDU50,OUT046,1699.3064471008176
FDM34,OUT013,1869.5345446914885
FDM44,OUT027,2906.1388490158356
FDR39,OUT045,2550.334218501969
FDM25,OUT045,2481.9600087564972
FDQ49,OUT049,2169.8059629588683
DRH25,OUT018,688.9044428690185
FDM09,OUT027,4002.234122994704
FDL44,OUT019,376.30512862813885
NCR42,OUT018,688.9044428690185
DRL59,OUT046,934.4279442816404
FDX43,OUT013,2305.249812689442
DRK47,OUT010,518.1524438750575
FDU48,OUT018,1357.6894262101926
FDY12,OUT045,889.7259676618635
NCN43,OUT018,1577.6445759534793
NCM55,OUT018,2019.930731594967
FDQ21,OUT027,2906.1388490158356
FDX13,OUT035,3750.1978112637744
NCK30,OUT027,5678.094503655841
FDG20,OUT049,2469.1062495566407
DRG27,OUT017,723.0297423033983
FDY14,OUT018,3214.711921259034
FDP59,OUT035,1640.4383948394545
FDU60,OUT017,2550.334218501969
NCC18,OUT019,319.2771464329595
DRJ39,OUT017,3715.855884510453
FDS07,OUT049,1634.7963604283443
FDM08,OUT027,5678.094503655841
FDP51,OUT045,1639.3274692903867
FDU16,OUT035,821.5039289056241
FDH12,OUT013,1969.937103652213
DRE48,OUT010,475.8101088372923
NCL42,OUT027,5678.094503655841
FDR21,OUT045,2550.334218501969
NCW29,OUT035,1957.403067139047
FDO11,OUT013,3750.1978112637744
NCM31,OUT049,1699.3064471008176
FDV35,OUT019,376.30512862813885
FDF58,OUT017,934.4279442816404
NCE43,OUT049,2927.8763859767396
FDA02,OUT035,2623.9537301758673
DRL37,OUT010,117.36978976603626
FDR24,OUT018,770.6430152211196
FDW59,OUT049,1085.8945593990227
FDS22,OUT049,821.5039289056241
FDW24,OUT017,889.7259676618635
FDU24,OUT035,1885.712024477214
FDA21,OUT027,5678.094503655841
FDH58,OUT027,2906.1388490158356
FDW36,OUT018,1357.6894262101926
FDI45,OUT027,4285.7334616462895
FDU01,OUT018,2019.930731594967
FDF35,OUT027,2906.1388490158356
FDU43,OUT019,518.1524438750575
FDE24,OUT019,319.2771464329595
FDK50,OUT049,2481.9600087564972
FDG31,OUT045,723.0297423033983
FDC60,OUT045,1009.9263939785428
FDL36,OUT013,1085.8945593990227
FDP21,OUT013,3720.3119032411337
FDW16,OUT045,821.5039289056241
FDX02,OUT017,3082.656449212809
FDQ58,OUT027,4002.234122994704
FDT51,OUT046,1749.3354592424052
FDD59,OUT049,1017.9117422060367
NCM42,OUT018,1577.6445759534793
FDA57,OUT018,688.9044428690185
FDZ48,OUT035,1640.4383948394545
FDE46,OUT045,2169.8059629588683
NCZ30,OUT019,268.5828674842002
FDB56,OUT017,2994.071248724464
FDA25,OUT027,2743.9386594196576
FDD20,OUT013,1969.937103652213
FDL25,OUT013,889.7259676618635
NCO18,OUT049,2472.553990077214
FDJ45,OUT017,934.4279442816404
FDR12,OUT035,2623.9537301758673
NCF19,OUT010,152.29249935179868
FDK25,OUT046,2469.1062495566407
NCR17,OUT046,1749.3354592424052
FDC52,OUT046,2481.9600087564972
NCA54,OUT017,2930.843926849163
FDR45,OUT010,475.8101088372923
NCM19,OUT049,1969.937103652213
FDF39,OUT027,5678.094503655841
FDX23,OUT049,1699.3064471008176
FDD58,OUT027,2906.1388490158356
FDX28,OUT013,1699.3064471008176
NCD31,OUT013,2472.553990077214
FDU57,OUT018,2019.930731594967
FDI27,OUT046,1017.9117422060367
NCM42,OUT046,1699.3064471008176
FDD32,OUT027,1722.407058120565
FDI34,OUT013,3420.759119988022
NCM29,OUT049,1969.937103652213
FDG46,OUT018,1577.6445759534793
DRC01,OUT010,152.29249935179868
FDB15,OUT027,5678.094503655841
NCA17,OUT027,4002.234122994704
FDF10,OUT046,2927.8763859767396
FDR26,OUT027,4285.7334616462895
FDI02,OUT049,1634.7963604283443
NCM54,OUT010,268.5828674842002
FDF14,OUT013,2481.9600087564972
FDJ33,OUT010,268.5828674842002
FDM20,OUT035,3715.855884510453
FDC03,OUT027,5678.094503655841
NCX05,OUT046,1634.7963604283443
NCM41,OUT027,1453.963891485887
NCU29,OUT010,376.30512862813885
FDQ59,OUT017,889.7259676618635
FDH46,OUT010,268.5828674842002
FDH09,OUT013,723.0297423033983
NCD06,OUT045,855.6312873440218
FDC15,OUT035,2469.1062495566407
DRD37,OUT027,1453.963891485887
FDT28,OUT027,4285.7334616462895
FDR28,OUT027,4285.7334616462895
FDT38,OUT017,774.2812534799957
FDV34,OUT027,1453.963891485887
FDY52,OUT035,1007.6302921940953
FDB34,OUT013,1009.9263939785428
DRL23,OUT018,1357.6894262101926
DRB24,OUT046,2472.553990077214
FDJ50,OUT046,889.7259676618635
FDQ49,OUT035,2169.8059629588683
FDP20,OUT035,1640.4383948394545
FDV19,OUT027,4285.7334616462895
NCR54,OUT045,3188.1995864900414
FDO09,OUT010,518.1524438750575
FDS57,OUT018,2019.930731594967
FDN10,OUT049,1969.937103652213
FDV23,OUT049,1634.7963604283443
FDY28,OUT049,3948.817422262849
DRG51,OUT013,2623.9537301758673
FDD45,OUT019,152.29249935179868
NCL18,OUT027,5678.094503655841
NCM29,OUT013,1969.937103652213
FDF17,OUT027,5260.195852348931
FDE22,OUT017,2930.843926849163
FDQ22,OUT017,934.4279442816404
FDS01,OUT013,2623.9537301758673
FDW35,OUT027,1722.407058120565
FDJ33,OUT046,1534.7505558730627
NCF54,OUT035,2930.843926849163
FDE09,OUT013,1534.7505558730627
NCE06,OUT045,2305.249812689442
DRH49,OUT049,934.4279442816404
FDY43,OUT045,2860.2117784479
NCT05,OUT017,3720.3119032411337
FDZ34,OUT045,3948.817422262849
FDL38,OUT017,1085.8945593990227
FDZ31,OUT017,3948.817422262849
FDR14,OUT035,723.0297423033983
NCN54,OUT049,745.3018600046094
NCC42,OUT027,2743.9386594196576
FDK08,OUT017,1885.712024477214
FDP59,OUT013,1869.5345446914885
FDV22,OUT035,2930.843926849163
FDD33,OUT035,3088.6096731103826
DRE60,OUT027,5260.195852348931
FDK52,OUT046,3188.1995864900414
FDA02,OUT017,2623.9537301758673
FDM56,OUT049,1869.5345446914885
FDE57,OUT035,1885.712024477214
FDM32,OUT045,774.2812534799957
NCQ30,OUT027,2906.1388490158356
FDQ27,OUT027,2743.9386594196576
FDT60,OUT027,2743.9386594196576
FDU43,OUT049,3082.656449212809
NCO55,OUT035,1957.403067139047
FDG02,OUT045,2917.5996991315055
FDJ28,OUT013,3720.3119032411337
FDP40,OUT045,1639.3274692903867
FDJ38,OUT045,3715.855884510453
NCC54,OUT017,3088.6096731103826
NCZ41,OUT046,1749.3354592424052
FDK38,OUT019,376.30512862813885
FDU52,OUT013,2208.291319030472
FDC40,OUT046,1009.9263939785428
NCR30,OUT017,855.6312873440218
NCN18,OUT017,1692.1358972117778
FDB50,OUT035,1009.9263939785428
FDG04,OUT013,2917.5996991315055
FDR26,OUT035,2169.8059629588683
NCT17,OUT018,2750.257719031359
FDX35,OUT027,5260.195852348931
FDS12,OUT046,1534.7505558730627
NCZ29,OUT027,2743.9386594196576
FDB38,OUT010,319.2771464329595
FDP12,OUT013,889.7259676618635
FDP22,OUT046,1017.9117422060367
FDS26,OUT018,3214.711921259034
FDR52,OUT046,3420.759119988022
DRJ13,OUT046,2472.553990077214
FDU48,OUT027,2743.9386594196576
FDE29,OUT035,723.0297423033983
NCT29,OUT049,1749.3354592424052
DRK37,OUT018,2750.257719031359
FDK55,OUT046,934.4279442816404
FDR07,OUT046,1749.3354592424052
FDO21,OUT027,5678.094503655841
FDK46,OUT049,3715.855884510453
FDB12,OUT045,1478.2825136604777
FDT31,OUT027,5678.094503655841
FDJ33,OUT045,1478.2825136604777
FDC26,OUT027,2743.9386594196576
NCQ02,OUT045,2917.5996991315055
FDP08,OUT010,518.1524438750575
FDB11,OUT027,5678.094503655841
FDV55,OUT013,2766.731433563252
FDW20,OUT049,1749.3354592424052
NCJ18,OUT019,268.5828674842002
FDC41,OUT018,770.6430152211196
FDE14,OUT027,2743.9386594196576
FDG35,OUT013,2169.8059629588683
FDF45,OUT035,1017.9117422060367
FDS19,OUT027,1722.407058120565
FDS58,OUT019,376.30512862813885
FDA26,OUT017,2994.071248724464
FDM32,OUT049,774.2812534799957
FDL45,OUT046,1869.5345446914885
FDZ55,OUT049,2860.2117784479
FDY37,OUT049,1749.3354592424052
FDO46,OUT046,2917.5996991315055
FDQ60,OUT046,1699.3064471008176
FDA19,OUT018,1357.6894262101926
FDL15,OUT046,2472.553990077214
FDM10,OUT018,3214.711921259034
NCL05,OUT017,745.3018600046094
DRK49,OUT010,117.36978976603626
NCE18,OUT027,5678.094503655841
FDG40,OUT049,774.2812534799957
DRI59,OUT045,3715.855884510453
FDK28,OUT035,3750.1978112637744
NCD06,OUT019,152.29249935179868
FDO11,OUT019,475.8101088372923
FDK27,OUT046,1969.937103652213
FDT43,OUT027,1722.407058120565
FDD38,OUT018,1357.6894262101926
FDA16,OUT049,2994.071248724464
FDL14,OUT027,4285.7334616462895
NCM17,OUT049,855.6312873440218
FDD20,OUT045,1478.2825136604777
FDA40,OUT045,1009.9263939785428
FDL43,OUT045,723.0297423033983
FDV15,OUT045,1639.3274692903867
FDE52,OUT046,1017.9117422060367
NCL17,OUT010,376.30512862813885
NCJ31,OUT045,3188.1995864900414
FDR60,OUT045,1085.8945593990227
NCA18,OUT035,1692.1358972117778
FDS21,OUT027,1453.963891485887
FDW09,OUT035,821.5039289056241
FDL26,OUT035,2623.9537301758673
FDS47,OUT018,770.6430152211196
FDC39,OUT046,2994.071248724464
FDT51,OUT035,1692.1358972117778
FDK40,OUT035,3720.3119032411337
NCG19,OUT045,3088.6096731103826
FDZ07,OUT046,821.5039289056241
FDF08,OUT027,1722.407058120565
FDO04,OUT013,774.2812534799957
FDK41,OUT018,770.6430152211196
FDP15,OUT049,3188.1995864900414
NCD43,OUT018,1577.6445759534793
NCP18,OUT013,2472.553990077214
FDZ51,OUT046,821.5039289056241
DRH13,OUT035,1692.1358972117778
FDF38,OUT045,889.7259676618635
NCI43,OUT045,745.3018600046094
FDM38,OUT027,1722.407058120565
FDS03,OUT013,1007.6302921940953
DRJ47,OUT017,2169.8059629588683
FDT50,OUT010,215.94354673517296
FDV02,OUT046,2623.9537301758673
NCG18,OUT017,1957.403067139047
FDW52,OUT046,2623.9537301758673
FDS40,OUT035,774.2812534799957
FDN31,OUT017,3584.98625746399
FDA37,OUT045,1478.2825136604777
FDA15,OUT046,3720.3119032411337
FDL39,OUT046,2623.9537301758673
FDJ53,OUT045,1478.2825136604777
FDX22,OUT013,3720.3119032411337
NCZ42,OUT045,3948.817422262849
FDD56,OUT027,4285.7334616462895
FDD40,OUT017,2917.5996991315055
FDS50,OUT013,3188.1995864900414
NCN14,OUT013,2550.334218501969
FDT15,OUT013,2472.553990077214
NCS18,OUT027,2906.1388490158356
NCO26,OUT010,268.5828674842002
FDF58,OUT018,688.9044428690185
NCB19,OUT013,855.6312873440218
FDH26,OUT017,1640.4383948394545
DRB24,OUT027,4002.234122994704
FDA49,OUT018,770.6430152211196
FDB32,OUT045,1478.2825136604777
FDI36,OUT017,3584.98625746399
NCA17,OUT010,319.2771464329595
FDH22,OUT013,1699.3064471008176
NCM26,OUT018,2019.930731594967
FDT15,OUT027,4002.234122994704
FDB16,OUT018,770.6430152211196
NCP54,OUT027,2906.1388490158356
FDJ36,OUT013,1634.7963604283443
FDO28,OUT045,1639.3274692903867
FDU09,OUT013,1007.6302921940953
FDF29,OUT017,1957.403067139047
FDY08,OUT013,1634.7963604283443
DRJ59,OUT018,688.9044428690185
FDT23,OUT027,1722.407058120565
FDU15,OUT018,688.9044428690185
FDT47,OUT013,1699.3064471008176
FDI53,OUT019,376.30512862813885
FDR59,OUT018,2750.257719031359
FDD53,OUT035,774.2812534799957
FDY51,OUT017,3948.817422262849
FDT04,OUT049,774.2812534799957
FDU51,OUT049,2550.334218501969
FDG14,OUT035,2481.9600087564972
NCU06,OUT045,3188.1995864900414
DRG25,OUT046,3720.3119032411337
DRH49,OUT035,934.4279442816404
FDN15,OUT035,1640.4383948394545
FDL43,OUT018,688.9044428690185
NCT18,OUT049,2472.553990077214
NCB31,OUT013,2994.071248724464
FDK57,OUT035,1692.1358972117778
FDY04,OUT019,376.30512862813885
NCP54,OUT046,1869.5345446914885
FDF41,OUT013,3088.6096731103826
FDM01,OUT045,1478.2825136604777
FDW03,OUT045,1639.3274692903867
FDF28,OUT045,1478.2825136604777
FDY37,OUT017,1957.403067139047
FDQ03,OUT017,3584.98625746399
FDP51,OUT027,2743.9386594196576
FDJ40,OUT017,1957.403067139047
FDC32,OUT049,1009.9263939785428
DRI49,OUT027,1453.963891485887
NCW54,OUT017,855.6312873440218
FDF09,OUT017,1007.6302921940953
FDP45,OUT018,2750.257719031359
DRJ23,OUT018,2750.257719031359
FDS59,OUT017,1957.403067139047
FDY08,OUT046,1634.7963604283443
FDX16,OUT049,2623.9537301758673
FDY16,OUT018,2019.930731594967
FDK32,OUT035,2766.731433563252
FDQ22,OUT013,934.4279442816404
NCC31,OUT018,2314.0534327369373
FDG58,OUT049,2927.8763859767396
DRF48,OUT013,3750.1978112637744
DRH36,OUT049,934.4279442816404
NCR30,OUT035,855.6312873440218
FDB03,OUT019,518.1524438750575
FDZ28,OUT027,2743.9386594196576
FDR35,OUT017,3720.3119032411337
DRD15,OUT027,5678.094503655841
FDJ33,OUT019,268.5828674842002
FDA56,OUT010,215.94354673517296
FDP56,OUT046,723.0297423033983
NCT30,OUT046,855.6312873440218
FDK15,OUT017,1692.1358972117778
FDH44,OUT018,2019.930731594967
FDV01,OUT013,2550.334218501969
DRG03,OUT017,2623.9537301758673
FDG50,OUT027,1722.407058120565
FDR16,OUT010,518.1524438750575
FDZ60,OUT046,1634.7963604283443
DRG03,OUT045,2623.9537301758673
FDS56,OUT018,2750.257719031359
FDU33,OUT045,1007.6302921940953
DRD27,OUT035,1640.4383948394545
FDW22,OUT046,3082.656449212809
DRA24,OUT045,2169.8059629588683
FDF38,OUT049,889.7259676618635
FDX48,OUT013,2623.9537301758673
FDS58,OUT018,2314.0534327369373
FDC32,OUT046,1009.9263939785428
NCQ29,OUT045,3420.759119988022
DRK39,OUT018,770.6430152211196
NCS38,OUT017,1692.1358972117778
DRO47,OUT013,1634.7963604283443
DRG27,OUT027,1722.407058120565
FDC57,OUT027,5678.094503655841
FDS55,OUT046,2305.249812689442
NCJ06,OUT018,1577.6445759534793
FDO01,OUT019,215.94354673517296
NCM55,OUT045,2927.8763859767396
FDC52,OUT049,2481.9600087564972
FDQ15,OUT045,1017.9117422060367
NCT30,OUT027,1453.963891485887
NCR42,OUT027,1453.963891485887
FDD28,OUT035,1009.9263939785428
FDQ34,OUT049,1634.7963604283443
FDZ12,OUT027,4285.7334616462895
DRE13,OUT019,152.29249935179868
NCN07,OUT019,268.5828674842002
FDM28,OUT035,2623.9537301758673
FDI10,OUT017,2930.843926849163
FDQ25,OUT013,2208.291319030472
FDA38,OUT010,475.8101088372923
DRI13,OUT049,3720.3119032411337
FDY20,OUT027,1722.407058120565
NCZ53,OUT035,3948.817422262849
NCM31,OUT013,2305.249812689442
DRB01,OUT017,2994.071248724464
DRF37,OUT046,3088.6096731103826
NCF42,OUT049,2927.8763859767396
FDF16,OUT018,2019.930731594967
FDB41,OUT013,1009.9263939785428
FDR34,OUT013,3720.3119032411337
FDR15,OUT018,2314.0534327369373
NCV42,OUT019,268.5828674842002
FDW51,OUT035,3750.1978112637744
FDU36,OUT017,1885.712024477214
FDX60,OUT049,1085.8945593990227
FDY03,OUT035,1640.4383948394545
FDW55,OUT045,3720.3119032411337
FDT01,OUT010,518.1524438750575
FDG58,OUT013,2927.8763859767396
FDK21,OUT017,2917.5996991315055
NCS41,OUT019,376.30512862813885
FDS10,OUT045,2169.8059629588683
NCT53,OUT046,2305.249812689442
FDJ28,OUT018,2750.257719031359
FDX44,OUT045,723.0297423033983
FDT20,OUT018,688.9044428690185
FDO44,OUT017,1885.712024477214
NCX17,OUT049,3082.656449212809
FDY01,OUT017,1885.712024477214
FDJ12,OUT027,5260.195852348931
DRK35,OUT018,688.9044428690185
FDD47,OUT019,319.2771464329595
NCM53,OUT035,1640.4383948394545
FDO45,OUT013,1017.9117422060367
NCM42,OUT010,268.5828674842002
FDE04,OUT046,2550.334218501969
NCI30,OUT027,5678.094503655841
FDZ19,OUT013,2860.2117784479
FDW57,OUT013,2927.8763859767396
FDA25,OUT013,1869.5345446914885
FDT22,OUT046,723.0297423033983
FDP51,OUT013,1969.937103652213
FDD48,OUT027,2743.9386594196576
FDY39,OUT035,2860.2117784479
FDO48,OUT010,475.8101088372923
FDD23,OUT027,4002.234122994704
DRN35,OUT027,1453.963891485887
FDT01,OUT035,3584.98625746399
FDC20,OUT010,152.29249935179868
DRJ35,OUT035,723.0297423033983
FDB32,OUT046,1009.9263939785428
FDL24,OUT046,2481.9600087564972
NCV42,OUT035,1692.1358972117778
FDZ46,OUT046,1534.7505558730627
FDC15,OUT013,2469.1062495566407
FDD08,OUT019,152.29249935179868
FDY50,OUT049,1007.6302921940953
FDD36,OUT013,1969.937103652213
FDG57,OUT027,1722.407058120565
FDL21,OUT018,688.9044428690185
FDN16,OUT027,2743.9386594196576
FDJ09,OUT027,1453.963891485887
FDS01,OUT010,376.30512862813885
FDV33,OUT017,3720.3119032411337
DRE12,OUT017,1692.1358972117778
FDR07,OUT013,1749.3354592424052
FDP48,OUT010,376.30512862813885
NCB55,OUT035,855.6312873440218
FDQ08,OUT013,1017.9117422060367
FDR34,OUT035,3720.3119032411337
FDO33,OUT046,1969.937103652213
FDP13,OUT045,889.7259676618635
FDX12,OUT049,3082.656449212809
NCT06,OUT049,2472.553990077214
FDR16,OUT019,475.8101088372923
FDE36,OUT046,2305.249812689442
FDZ36,OUT049,2860.2117784479
FDV13,OUT045,1085.8945593990227
NCZ17,OUT035,855.6312873440218
FDU56,OUT045,2766.731433563252
FDM09,OUT035,2930.843926849163
FDV02,OUT017,2623.9537301758673
FDS34,OUT018,1577.6445759534793
FDA11,OUT049,1534.7505558730627
FDP09,OUT017,3715.855884510453
FDB29,OUT027,2743.9386594196576
FDT19,OUT017,2208.291319030472
DRH15,OUT017,723.0297423033983
FDY38,OUT046,3948.817422262849
FDF14,OUT027,4285.7334616462895
FDN48,OUT010,117.36978976603626
FDQ12,OUT013,3715.855884510453
NCJ43,OUT045,2305.249812689442
FDE17,OUT019,319.2771464329595
FDB05,OUT035,2994.071248724464
FDH10,OUT045,3088.6096731103826
NCR06,OUT017,745.3018600046094
FDU32,OUT018,1357.6894262101926
FDD56,OUT049,2469.1062495566407
FDO36,OUT018,2019.930731594967
FDH16,OUT010,152.29249935179868
FDX10,OUT018,688.9044428690185
FDZ37,OUT017,889.7259676618635
FDU31,OUT010,475.8101088372923
DRC49,OUT049,1534.7505558730627
FDL15,OUT045,2472.553990077214
FDN32,OUT019,475.8101088372923
DRH59,OUT027,1453.963891485887
NCU29,OUT049,2208.291319030472
FDR37,OUT019,376.30512862813885
FDS14,OUT018,2314.0534327369373
FDU02,OUT027,5678.094503655841
FDJ08,OUT035,3584.98625746399
NCZ06,OUT045,3948.817422262849
FDO31,OUT049,1007.6302921940953
FDH31,OUT018,1577.6445759534793
FDS58,OUT017,2930.843926849163
NCA53,OUT027,1453.963891485887
FDF50,OUT046,3750.1978112637744
NCW42,OUT049,3082.656449212809
NCQ17,OUT045,2208.291319030472
FDK51,OUT018,2750.257719031359
NCW41,OUT010,376.30512862813885
NCR29,OUT017,745.3018600046094
FDB08,OUT019,319.2771464329595
FDA40,OUT027,1722.407058120565
FDL14,OUT018,2314.0534327369373
FDB47,OUT046,2994.071248724464
FDO03,OUT035,3715.855884510453
DRK13,OUT019,518.1524438750575
FDX13,OUT010,475.8101088372923
FDF52,OUT046,2481.9600087564972
FDT11,OUT013,3720.3119032411337
FDB08,OUT013,2305.249812689442
FDQ28,OUT018,2019.930731594967
FDD29,OUT045,3720.3119032411337
NCQ29,OUT027,5260.195852348931
NCO02,OUT013,855.6312873440218
FDR56,OUT010,518.1524438750575
NCM54,OUT049,1869.5345446914885
FDP51,OUT035,1957.403067139047
FDT38,OUT013,774.2812534799957
FDZ20,OUT018,2750.257719031359
FDJ53,OUT013,1969.937103652213
FDX13,OUT049,3750.1978112637744
FDP58,OUT035,3584.98625746399
NCK31,OUT019,117.36978976603626
FDA35,OUT018,1357.6894262101926
FDV37,OUT018,3214.711921259034
NCO07,OUT027,5678.094503655841
FDA20,OUT045,2994.071248724464
FDZ59,OUT035,2860.2117784479
NCY17,OUT017,855.6312873440218
FDQ28,OUT035,2623.9537301758673
FDV35,OUT017,2550.334218501969
FDQ36,OUT013,889.7259676618635
FDD34,OUT018,2314.0534327369373
FDK51,OUT045,3188.1995864900414
FDV31,OUT035,2208.291319030472
FDR04,OUT035,1885.712024477214
FDR14,OUT049,723.0297423033983
DRC36,OUT010,319.2771464329595
FDE39,OUT019,215.94354673517296
FDP57,OUT049,1869.5345446914885
FDE57,OUT046,1969.937103652213
NCN18,OUT046,1534.7505558730627
NCQ05,OUT018,2314.0534327369373
FDW47,OUT035,1957.403067139047
FDV46,OUT035,1640.4383948394545
NCP29,OUT045,855.6312873440218
FDE09,OUT018,1357.6894262101926
NCU06,OUT027,5678.094503655841
FDT19,OUT010,376.30512862813885
DRF15,OUT017,2169.8059629588683
DRI51,OUT013,2623.9537301758673
NCX54,OUT013,1749.3354592424052
DRE01,OUT013,3088.6096731103826
NCB07,OUT045,2994.071248724464
FDU50,OUT035,1885.712024477214
FDG40,OUT035,774.2812534799957
FDW10,OUT018,2019.930731594967
FDX51,OUT013,3720.3119032411337
NCP17,OUT045,745.3018600046094
FDP21,OUT035,3720.3119032411337
FDL04,OUT045,1478.2825136604777
FDV23,OUT013,1634.7963604283443
FDF24,OUT046,1085.8945593990227
FDH56,OUT027,2906.1388490158356
FDB51,OUT049,1009.9263939785428
FDI58,OUT027,2906.1388490158356
FDR20,OUT013,1017.9117422060367
FDC51,OUT018,1357.6894262101926
FDB16,OUT027,1722.407058120565
FDE40,OUT049,1017.9117422060367
NCM17,OUT035,855.6312873440218
FDU56,OUT035,2766.731433563252
FDS32,OUT019,215.94354673517296
FDX02,OUT049,3082.656449212809
FDT39,OUT027,4002.234122994704
FDE35,OUT017,1007.6302921940953
NCI42,OUT019,475.8101088372923
DRL23,OUT046,1869.5345446914885
FDA10,OUT046,1634.7963604283443
FDA11,OUT013,1534.7505558730627
NCM06,OUT046,2927.8763859767396
NCT05,OUT035,3720.3119032411337
NCQ02,OUT010,475.8101088372923
NCY06,OUT049,1749.3354592424052
FDY56,OUT035,3948.817422262849
FDL02,OUT035,1640.4383948394545
NCI06,OUT035,2930.843926849163
FDQ14,OUT045,2208.291319030472
FDQ12,OUT017,3715.855884510453
FDP36,OUT046,889.7259676618635
FDK21,OUT027,5678.094503655841
FDO40,OUT045,2623.9537301758673
NCK54,OUT019,268.5828674842002
FDY09,OUT018,2314.0534327369373
NCW30,OUT049,2917.5996991315055
NCC55,OUT027,1453.963891485887
FDE58,OUT018,1577.6445759534793
FDR39,OUT013,2550.334218501969
FDU28,OUT049,3082.656449212809
FDH08,OUT017,3720.3119032411337
FDG35,OUT045,2169.8059629588683
FDG22,OUT049,1017.9117422060367
FDC34,OUT035,2930.843926849163
FDP15,OUT018,3214.711921259034
FDK34,OUT010,475.8101088372923
FDU45,OUT035,1957.403067139047
FDQ04,OUT027,1722.407058120565
FDX22,OUT018,2750.257719031359
FDB45,OUT017,1640.4383948394545
NCH43,OUT027,5678.094503655841
DRE60,OUT046,3088.6096731103826
FDD17,OUT027,5260.195852348931
NCM54,OUT017,1640.4383948394545
NCH55,OUT013,1869.5345446914885
NCT06,OUT017,2930.843926849163
FDA48,OUT027,5260.195852348931
FDY58,OUT027,5678.094503655841
FDO25,OUT045,3750.1978112637744
FDN50,OUT045,1639.3274692903867
FDH35,OUT035,2550.334218501969
FDK09,OUT045,3188.1995864900414
FDO16,OUT013,1007.6302921940953
FDW11,OUT045,1085.8945593990227
FDU47,OUT027,2743.9386594196576
NCQ42,OUT010,268.5828674842002
FDK55,OUT027,1453.963891485887
FDN08,OUT049,1534.7505558730627
FDT57,OUT045,3720.3119032411337
FDJ12,OUT018,2750.257719031359
DRL59,OUT017,934.4279442816404
NCN53,OUT046,745.3018600046094
FDO51,OUT010,117.36978976603626
FDK56,OUT017,3584.98625746399
FDY12,OUT035,889.7259676618635
FDU15,OUT035,821.5039289056241
FDQ19,OUT046,2917.5996991315055
DRF15,OUT045,2169.8059629588683
DRE25,OUT019,152.29249935179868
FDK57,OUT018,1577.6445759534793
FDD33,OUT010,518.1524438750575
FDR34,OUT027,5678.094503655841
FDU04,OUT045,1639.3274692903867
