Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDH53,OUT049,28.976544174108703
DRI59,OUT018,41.87116405735767
FDA52,OUT046,39.3383164285385
FDT20,OUT010,11.31476392711226
FDE36,OUT019,21.08278283675048
FDI24,OUT017,41.3816017290094
FDB28,OUT018,41.68366562811834
FDV11,OUT017,41.80497565728377
FDP01,OUT046,39.85420040059949
FDD34,OUT027,48.97588335802234
FDJ50,OUT027,37.98831068804018
FDZ44,OUT013,32.20455407727609
DRO59,OUT035,29.21835971331668
DRB48,OUT045,28.844589603365165
FDR21,OUT018,36.26505889711141
NCE42,OUT010,28.281935992765447
FDO23,OUT046,27.955762881184008
NCE30,OUT018,41.72949912372114
FDQ22,OUT035,29.333072063102698
FDY01,OUT045,34.33133025200046
FDS08,OUT017,41.44493723448533
FDG28,OUT018,42.245538789121504
FDQ51,OUT018,25.613930048961564
FDB05,OUT017,46.768371817908964
FDO56,OUT049,34.47662519439741
FDE02,OUT018,25.02884638927718
FDN45,OUT017,46.68244803909831
FDS09,OUT013,26.5243903548999
NCA54,OUT018,36.35442105911528
FDP09,OUT010,28.065580195580786
FDC53,OUT045,34.419295763464014
NCM55,OUT017,46.993657472700164
FDL09,OUT018,36.25389033169166
FDA11,OUT019,9.486017553208903
FDA50,OUT045,34.119259702036636
FDC23,OUT017,41.337751474558125
FDE22,OUT049,39.579671139692046
FDD23,OUT046,45.0922434689007
NCA29,OUT049,39.7076439525919
FDK38,OUT046,39.433238521606036
DRC13,OUT046,33.86417249938939
NCP43,OUT049,39.86213748939066
FDX28,OUT049,33.90183775866873
FDF08,OUT049,28.696020791707276
FDZ33,OUT046,39.19517000332498
FDD10,OUT049,39.87564410564004
FDO58,OUT017,41.42839822284562
FDI50,OUT017,47.456066296370246
FDO58,OUT045,39.935958718689584
FDX08,OUT013,37.87865318008287
NCK17,OUT010,11.286573508199261
FDF39,OUT035,46.564300089545576
FDU45,OUT010,17.19769428778186
NCJ18,OUT018,30.266382724497603
DRC27,OUT019,26.07614781416587
DRC25,OUT035,28.953704803920566
FDU59,OUT035,40.48037639160484
FDU28,OUT035,46.525938434891835
NCP30,OUT046,28.40110836931573
FDB39,OUT018,25.12481721737167
FDE41,OUT013,26.602223635739612
DRH11,OUT010,10.811619968585475
FDA58,OUT045,45.059268617405074
FDU50,OUT046,34.140295251928386
FDM34,OUT013,31.863369512567182
FDM44,OUT027,43.53647835032894
FDR39,OUT045,39.835451599398944
FDM25,OUT045,40.297265410800286
FDQ49,OUT049,40.25946687655223
DRH25,OUT018,25.060544671801875
FDM09,OUT027,49.09146112694685
FDL44,OUT019,20.956809957225783
NCR42,OUT018,25.2742977142382
DRL59,OUT046,28.26785915765705
FDX43,OUT013,37.57705845186218
DRK47,OUT010,27.768755865096217
FDU48,OUT018,30.98483332597913
FDY12,OUT045,28.898639259059415
NCN43,OUT018,30.95448154771671
NCM55,OUT018,36.31370626494518
FDQ21,OUT027,43.28666074593425
FDX13,OUT035,46.29478467270308
NCK30,OUT027,54.62416745456231
FDG20,OUT049,39.671665028816626
DRG27,OUT017,29.866118088198384
FDY14,OUT018,42.054054270800826
FDP59,OUT035,35.39132719182306
FDU60,OUT017,41.94179773029264
NCC18,OUT019,19.635428174739864
DRJ39,OUT017,47.084406774744004
FDS07,OUT049,33.96627904896004
FDM08,OUT027,54.970965865108404
FDP51,OUT045,34.48716606192527
FDU16,OUT035,29.73841020814283
FDH12,OUT013,31.923317058520816
DRE48,OUT010,27.9104374782683
NCL42,OUT027,54.72547872435264
FDR21,OUT045,39.84480817294811
NCW29,OUT035,35.17226669437764
FDO11,OUT013,43.74479997700907
NCM31,OUT049,33.93771801646571
FDV35,OUT019,20.272473809010048
FDF58,OUT017,30.20895519918607
NCE43,OUT049,39.436795683755605
FDA02,OUT035,40.84621012797664
DRL37,OUT010,10.939471108466602
FDR24,OUT018,25.61999939689441
FDW59,OUT049,28.85020614334477
FDS22,OUT049,28.9042089037466
FDW24,OUT017,30.4782084790911
FDU24,OUT035,35.02296635085887
FDA21,OUT027,54.46305554495712
FDH58,OUT027,43.32586244487168
FDW36,OUT018,30.956224653821586
FDI45,OUT027,49.073030783449404
FDU01,OUT018,36.803927544523255
FDF35,OUT027,42.761378334202014
FDU43,OUT019,26.640181478741873
FDE24,OUT019,20.370486073512506
FDK50,OUT049,39.83471257265423
FDG31,OUT045,28.65039603664625
FDC60,OUT045,28.755049157379183
FDL36,OUT013,26.43121196066152
FDP21,OUT013,43.54798418057185
FDW16,OUT045,29.25104296229521
FDX02,OUT017,47.1995058857953
FDQ58,OUT027,49.12533481468849
FDT51,OUT046,34.32457351718907
FDD59,OUT049,28.489270610741464
NCM42,OUT018,30.855430605579123
FDA57,OUT018,24.982163803795462
FDZ48,OUT035,35.130836048819425
FDE46,OUT045,39.92121128527054
NCZ30,OUT019,15.418789903676995
FDB56,OUT017,47.13641099403531
FDA25,OUT027,43.615393134466906
FDD20,OUT013,31.862619382405846
FDL25,OUT013,26.432917166880394
NCO18,OUT049,39.8846306224985
FDJ45,OUT017,30.017386663661647
FDR12,OUT035,41.094301212719124
NCF19,OUT010,11.244104301436035
FDK25,OUT046,39.352429563946664
NCR17,OUT046,34.025975935776174
FDC52,OUT046,39.8680596785397
NCA54,OUT017,41.426389263474775
FDR45,OUT010,28.08138314334841
NCM19,OUT049,34.11710138000035
FDF39,OUT027,55.08432631259813
FDX23,OUT049,34.406776524487334
FDD58,OUT027,43.18611237060373
FDX28,OUT013,31.817194642551407
NCD31,OUT013,37.714583053685374
FDU57,OUT018,36.46632432664034
FDI27,OUT046,28.537685716662686
NCM42,OUT046,33.92013565575162
FDD32,OUT027,38.1061838810542
FDI34,OUT013,43.235916336654505
NCM29,OUT049,34.29660932264801
FDG46,OUT018,30.948964051203113
DRC01,OUT010,11.34939673400676
FDB15,OUT027,54.213216722406365
NCA17,OUT027,48.98596689481922
FDF10,OUT046,39.10838634959328
FDR26,OUT027,49.184535302421104
FDI02,OUT049,34.18756810267923
NCM54,OUT010,16.846953924634985
FDF14,OUT013,37.690558147434224
FDJ33,OUT010,16.658653175795948
FDM20,OUT035,46.17029404334132
FDC03,OUT027,54.82096812082593
NCX05,OUT046,33.806345424910944
NCM41,OUT027,37.947191671845886
NCU29,OUT010,22.68628583655762
FDQ59,OUT017,30.65558875306214
FDH46,OUT010,16.966945047546037
FDH09,OUT013,26.228877023970604
NCD06,OUT045,28.45260350468029
FDC15,OUT035,39.93428729857066
DRD37,OUT027,37.66341241250576
FDT28,OUT027,49.093945567256704
FDR28,OUT027,49.554227513071915
FDT38,OUT017,30.35015535950246
FDV34,OUT027,38.29708849603329
FDY52,OUT035,29.359279347295207
FDB34,OUT013,26.28966470211352
DRL23,OUT018,30.839069374520655
DRB24,OUT046,39.196145810246215
FDJ50,OUT046,28.35513066609534
FDQ49,OUT035,41.060317291252964
FDP20,OUT035,35.0099806434466
FDV19,OUT027,49.54191240026508
NCR54,OUT045,45.495343211580675
FDO09,OUT010,27.684485743636934
FDS57,OUT018,36.102381939748874
FDN10,OUT049,34.006506253306675
FDV23,OUT049,34.062787270004385
FDY28,OUT049,45.340329990171405
DRG51,OUT013,37.70029970028278
FDD45,OUT019,8.870362132074035
NCL18,OUT027,54.17693211689597
NCM29,OUT013,32.21086290712333
FDF17,OUT027,54.636140881169034
FDE22,OUT017,41.30190354228589
FDQ22,OUT017,30.25452237803352
FDS01,OUT013,37.89312498877428
FDW35,OUT027,38.20182170022803
FDJ33,OUT046,33.80752809734151
NCF54,OUT035,40.52173791816858
FDE09,OUT013,32.04452686524703
NCE06,OUT045,39.674989938582385
DRH49,OUT049,28.376631724665906
FDY43,OUT045,39.89569318872122
NCT05,OUT017,47.29025567263422
FDZ34,OUT045,45.39676609344459
FDL38,OUT017,30.760893235471094
FDZ31,OUT017,47.26392367841533
FDR14,OUT035,28.864308057320237
NCN54,OUT049,28.71704225196447
NCC42,OUT027,43.406287217952254
FDK08,OUT017,36.040237338793766
FDP59,OUT013,32.504999620675086
FDV22,OUT035,41.00022336074931
FDD33,OUT035,45.79061573879155
DRE60,OUT027,53.88079577678704
FDK52,OUT046,44.95749133164481
FDA02,OUT017,41.76766087274539
FDM56,OUT049,34.06018264574339
FDE57,OUT035,34.88108368446276
FDM32,OUT045,28.911245590511463
NCQ30,OUT027,43.61009157185536
FDQ27,OUT027,43.696058484176554
FDT60,OUT027,43.53097620553657
FDU43,OUT049,45.74962784002165
NCO55,OUT035,34.75910921730204
FDG02,OUT045,45.69297834304799
FDJ28,OUT013,43.355970233594526
FDP40,OUT045,34.74842438993553
FDJ38,OUT045,45.93291109362557
NCC54,OUT017,46.817922497501634
NCZ41,OUT046,34.00026747942691
FDK38,OUT019,20.79688899388483
FDU52,OUT013,37.66725892402072
FDC40,OUT046,28.43158872686653
NCR30,OUT017,30.265567356452706
NCN18,OUT017,35.5322830280176
FDB50,OUT035,28.809288309976644
FDG04,OUT013,43.390841588836615
FDR26,OUT035,40.69561742890033
NCT17,OUT018,42.12959940965301
FDX35,OUT027,55.0640537565583
FDS12,OUT046,33.458389720511825
NCZ29,OUT027,43.543016545506006
FDB38,OUT010,22.864192460269283
FDP12,OUT013,26.89550068453483
FDP22,OUT046,28.247744300506845
FDS26,OUT018,41.960820469375854
FDR52,OUT046,45.338784826533704
DRJ13,OUT046,39.12087580656317
FDU48,OUT027,43.62611539110319
FDE29,OUT035,28.823682493021217
NCT29,OUT049,34.17928474777946
DRK37,OUT018,41.71932876960822
FDK55,OUT046,28.270474684066407
FDR07,OUT046,33.81392241757434
FDO21,OUT027,55.049597945425425
FDK46,OUT049,45.16329471869758
FDB12,OUT045,34.4138650241102
FDT31,OUT027,54.90683357242502
FDJ33,OUT045,34.321709767227354
FDC26,OUT027,43.067046182251396
NCQ02,OUT045,45.812570476316665
FDP08,OUT010,27.957393217357826
FDB11,OUT027,54.32790483539771
FDV55,OUT013,37.75230449213718
FDW20,OUT049,34.38337190800079
NCJ18,OUT019,14.204334399901658
FDC41,OUT018,24.80057513124283
FDE14,OUT027,43.81398170383556
FDG35,OUT013,37.9606651041585
FDF45,OUT035,29.752663649811574
FDS19,OUT027,38.16879135627709
FDS58,OUT019,21.158399986393956
FDA26,OUT017,47.15601587738342
FDM32,OUT049,28.681590476622794
FDL45,OUT046,33.76440990902437
FDZ55,OUT049,39.94613140083299
FDY37,OUT049,34.75532842720519
FDO46,OUT046,45.40348553679518
FDQ60,OUT046,34.02892817004055
FDA19,OUT018,30.587207146828042
FDL15,OUT046,39.39727797511285
FDM10,OUT018,41.769561661168986
NCL05,OUT017,30.30844093996467
DRK49,OUT010,11.048799727518809
NCE18,OUT027,54.72534667385467
FDG40,OUT049,28.5163482244105
DRI59,OUT045,45.450683842722405
FDK28,OUT035,46.02978526231404
NCD06,OUT019,9.014433449723725
FDO11,OUT019,26.857668148667862
FDK27,OUT046,33.90534045748068
FDT43,OUT027,38.04981765371068
FDD38,OUT018,31.253360180306352
FDA16,OUT049,45.258672752642205
FDL14,OUT027,49.49590445419303
NCM17,OUT049,28.436665450313797
FDD20,OUT045,34.38376666699376
FDA40,OUT045,28.89622684127091
FDL43,OUT045,28.743028366778823
FDV15,OUT045,33.94386355148138
FDE52,OUT046,28.576674042018077
NCL17,OUT010,22.279424078323
NCJ31,OUT045,44.98446353146025
FDR60,OUT045,28.57774334099249
NCA18,OUT035,34.77227194857977
FDS21,OUT027,38.221376622212425
FDW09,OUT035,29.717280183518135
FDL26,OUT035,40.5265596577132
FDS47,OUT018,25.007027114894107
FDC39,OUT046,44.48387819248713
FDT51,OUT035,35.41039318227161
FDK40,OUT035,46.22718949320147
NCG19,OUT045,45.14222320653596
FDZ07,OUT046,28.5114377992654
FDF08,OUT027,38.01989514331115
FDO04,OUT013,26.584993339920437
FDK41,OUT018,24.835444898465873
FDP15,OUT049,45.1593718494449
NCD43,OUT018,30.824659018302
NCP18,OUT013,37.78757691009457
FDZ51,OUT046,28.571506104645728
DRH13,OUT035,34.72223987994814
FDF38,OUT045,29.14138355788156
NCI43,OUT045,28.867142929187736
FDM38,OUT027,38.03561307207013
FDS03,OUT013,26.259179419843186
DRJ47,OUT017,41.376154518201055
FDT50,OUT010,16.786022306345988
FDV02,OUT046,39.55182363553748
NCG18,OUT017,35.929842271065226
FDW52,OUT046,39.95831462509137
FDS40,OUT035,29.568913693581273
FDN31,OUT017,46.96477889320622
FDA37,OUT045,34.548846451485964
FDA15,OUT046,45.083373828302776
FDL39,OUT046,39.75449556525387
FDJ53,OUT045,34.237048574653976
FDX22,OUT013,43.64437694105306
NCZ42,OUT045,45.89077400559877
FDD56,OUT027,49.05811815814916
FDD40,OUT017,47.513791038749325
FDS50,OUT013,43.35872711695972
NCN14,OUT013,37.64249510385491
FDT15,OUT013,37.99182962794635
NCS18,OUT027,43.57363484742695
NCO26,OUT010,16.620830661152386
FDF58,OUT018,25.136802890941876
NCB19,OUT013,26.122469433784218
FDH26,OUT017,36.26611444862484
DRB24,OUT027,48.826660098320836
FDA49,OUT018,25.06445224704441
FDB32,OUT045,34.38703991634973
FDI36,OUT017,47.37348025926455
NCA17,OUT010,22.391122201882347
FDH22,OUT013,31.442634831814836
NCM26,OUT018,36.377739433477245
FDT15,OUT027,49.40813046527801
FDB16,OUT018,25.074663758490185
NCP54,OUT027,43.57751332353647
FDJ36,OUT013,32.11118616460845
FDO28,OUT045,34.25728835003269
FDU09,OUT013,26.60217129307795
FDF29,OUT017,36.24849893417579
FDY08,OUT013,31.946219679519707
DRJ59,OUT018,25.161804579014007
FDT23,OUT027,38.215571660320826
FDU15,OUT018,25.599480850269927
FDT47,OUT013,32.59978723630643
FDI53,OUT019,21.064122666818527
FDR59,OUT018,42.4123856010438
FDD53,OUT035,29.281532660375767
FDY51,OUT017,46.983518940867334
FDT04,OUT049,28.382428395863066
FDU51,OUT049,39.90656916369965
FDG14,OUT035,40.816583477265134
NCU06,OUT045,45.59580507594079
DRG25,OUT046,44.87518741367155
DRH49,OUT035,29.177372762806435
FDN15,OUT035,35.023489573730934
FDL43,OUT018,25.16362965816279
NCT18,OUT049,39.79768784590909
NCB31,OUT013,42.82578049293872
FDK57,OUT035,34.62920445099514
FDY04,OUT019,21.2004058088966
NCP54,OUT046,33.97565287536284
FDF41,OUT013,42.8441557679891
FDM01,OUT045,34.576411097924996
FDW03,OUT045,34.77239747092944
FDF28,OUT045,34.68158015706832
FDY37,OUT017,36.47761379013067
FDQ03,OUT017,47.2350551243841
FDP51,OUT027,43.58044945117852
FDJ40,OUT017,36.15810302208231
FDC32,OUT049,28.22232438010294
DRI49,OUT027,36.994699623722205
NCW54,OUT017,30.144213522243547
FDF09,OUT017,30.28243898556257
FDP45,OUT018,42.31190482786864
DRJ23,OUT018,41.91971875479921
FDS59,OUT017,36.36670678785672
FDY08,OUT046,33.7462806057163
FDX16,OUT049,39.825620039191286
FDY16,OUT018,36.69618753631955
FDK32,OUT035,40.768694160886845
FDQ22,OUT013,26.44667061570933
NCC31,OUT018,36.398584834215356
FDG58,OUT049,39.68839101828649
DRF48,OUT013,42.901409937659196
DRH36,OUT049,28.317804611523876
NCR30,OUT035,29.345153578501638
FDB03,OUT019,25.719702677302784
FDZ28,OUT027,43.924308974887786
FDR35,OUT017,47.33449159567294
DRD15,OUT027,54.49657110488625
FDJ33,OUT019,14.940303408468122
FDA56,OUT010,16.94909369573611
FDP56,OUT046,28.256063202706237
NCT30,OUT046,28.179179607199686
FDK15,OUT017,35.523118261560846
FDH44,OUT018,36.60334166132869
FDV01,OUT013,37.99950677180626
DRG03,OUT017,41.29477042938836
FDG50,OUT027,37.98241098119845
FDR16,OUT010,27.9737050204347
FDZ60,OUT046,33.84084934947767
DRG03,OUT045,39.80268042645492
FDS56,OUT018,42.38999547842487
FDU33,OUT045,28.627565432082612
DRD27,OUT035,34.92429822403455
FDW22,OUT046,45.25928253083807
DRA24,OUT045,39.994895102289796
FDF38,OUT049,28.911740148479772
FDX48,OUT013,38.280816101598596
FDS58,OUT018,36.74588982579666
FDC32,OUT046,27.937732144869763
NCQ29,OUT045,45.416280947746685
DRK39,OUT018,25.069000929441994
NCS38,OUT017,35.7384293019867
DRO47,OUT013,31.67995569090929
DRG27,OUT027,37.50044160893102
FDC57,OUT027,54.86590556558826
FDS55,OUT046,39.34980894125609
NCJ06,OUT018,30.86401715198774
FDO01,OUT019,15.698419674541647
NCM55,OUT045,39.89345370107553
FDC52,OUT049,40.1532589094087
FDQ15,OUT045,28.63504918205752
NCT30,OUT027,37.81571360099282
NCR42,OUT027,37.9748173752627
FDD28,OUT035,29.147898217949937
FDQ34,OUT049,33.5403962664976
FDZ12,OUT027,49.07887066890682
DRE13,OUT019,9.303375198868299
NCN07,OUT019,15.19499326465721
FDM28,OUT035,40.58514862126791
FDI10,OUT017,41.44719576771356
FDQ25,OUT013,38.13539844339848
FDA38,OUT010,28.05922328476702
DRI13,OUT049,45.20073892461652
FDY20,OUT027,38.15974056257577
NCZ53,OUT035,46.42103869285742
NCM31,OUT013,37.460811344407645
DRB01,OUT017,46.53356051945301
DRF37,OUT046,44.62223336169364
NCF42,OUT049,39.1984909805203
FDF16,OUT018,36.1333371795153
FDB41,OUT013,26.47922376350993
FDR34,OUT013,43.66599166320864
FDR15,OUT018,36.72996529013421
NCV42,OUT019,15.337691824800611
FDW51,OUT035,46.270136017281665
FDU36,OUT017,36.02521547232288
FDX60,OUT049,28.6288822405372
FDY03,OUT035,35.208366248124214
FDW55,OUT045,46.122279552710886
FDT01,OUT010,27.503230135952016
FDG58,OUT013,37.6033539557044
FDK21,OUT017,47.05061932077505
NCS41,OUT019,20.762369520332168
FDS10,OUT045,39.987817826967564
NCT53,OUT046,39.53692305494188
FDJ28,OUT018,42.09197297272264
FDX44,OUT045,28.877342123161803
FDT20,OUT018,25.26279443254334
FDO44,OUT017,35.704698307310274
NCX17,OUT049,45.27096356309545
FDY01,OUT017,35.82173124116675
FDJ12,OUT027,55.10612738690403
DRK35,OUT018,24.924182872099234
FDD47,OUT019,20.04051442391841
NCM53,OUT035,34.9929863370497
FDO45,OUT013,26.695318663946317
NCM42,OUT010,16.945036309733588
FDE04,OUT046,39.65500516235094
NCI30,OUT027,54.61096728164961
FDZ19,OUT013,37.56363491768355
FDW57,OUT013,37.641710418742996
FDA25,OUT013,32.224212171886414
FDT22,OUT046,27.891841593228854
FDP51,OUT013,32.17258999327672
FDD48,OUT027,43.54742379639128
FDY39,OUT035,40.881804173014736
FDO48,OUT010,28.652644668869478
FDD23,OUT027,49.11696328328771
DRN35,OUT027,37.65458412926812
FDT01,OUT035,46.01565590994736
FDC20,OUT010,11.254447019040459
DRJ35,OUT035,29.182478912136055
FDB32,OUT046,28.264105076655177
FDL24,OUT046,39.960959703235126
NCV42,OUT035,35.092074041933806
FDZ46,OUT046,33.73924536693192
FDC15,OUT013,37.048295589887694
FDD08,OUT019,9.472402764922645
FDY50,OUT049,28.55606892711861
FDD36,OUT013,32.17728998147765
FDG57,OUT027,37.68840522119006
FDL21,OUT018,25.54121491366326
FDN16,OUT027,43.74253637443814
FDJ09,OUT027,37.63887978389
FDS01,OUT010,22.749266948071806
FDV33,OUT017,47.428797823224535
DRE12,OUT017,35.38652562213007
FDR07,OUT013,32.01352764485264
FDP48,OUT010,22.89143306042789
NCB55,OUT035,28.762398444594055
FDQ08,OUT013,26.937737124675287
FDR34,OUT035,46.55243118564602
FDO33,OUT046,33.568592111143225
FDP13,OUT045,28.761521511006883
FDX12,OUT049,45.8416496523113
NCT06,OUT049,39.89796275050347
FDR16,OUT019,26.76427315615019
FDE36,OUT046,39.78662404311043
FDZ36,OUT049,40.20277597001587
FDV13,OUT045,29.336887811825925
NCZ17,OUT035,29.367486694541554
FDU56,OUT045,40.09751824610456
FDM09,OUT035,40.55256472968707
FDV02,OUT017,41.55835991658778
FDS34,OUT018,30.94701784545996
FDA11,OUT049,34.10118459808351
FDP09,OUT017,47.06399115920579
FDB29,OUT027,43.65728673550367
FDT19,OUT017,41.740500741719295
DRH15,OUT017,29.853494739975837
FDY38,OUT046,45.25156988440674
FDF14,OUT027,49.13034024785849
FDN48,OUT010,11.212933095140652
FDQ12,OUT013,43.46765905261176
NCJ43,OUT045,40.01842030154292
FDE17,OUT019,20.893235000306298
FDB05,OUT035,45.84826471212893
FDH10,OUT045,45.42424026485073
NCR06,OUT017,30.495097502379892
FDU32,OUT018,30.94147397189301
FDD56,OUT049,39.73804087323786
FDO36,OUT018,36.43225001395367
FDH16,OUT010,11.120931013188084
FDX10,OUT018,25.116676042415147
FDZ37,OUT017,30.861754688763604
FDU31,OUT010,28.591417823213
DRC49,OUT049,33.694872588352446
FDL15,OUT045,39.91182304288163
FDN32,OUT019,26.38238226557285
DRH59,OUT027,37.64368944973217
NCU29,OUT049,39.938232490488744
FDR37,OUT019,21.14756587157352
FDS14,OUT018,36.45042219010856
FDU02,OUT027,54.56598178131846
FDJ08,OUT035,45.83176218690213
NCZ06,OUT045,45.57636353713465
FDO31,OUT049,28.914207099311717
FDH31,OUT018,31.085801098650997
FDS58,OUT017,41.81796440214921
NCA53,OUT027,37.92819687780656
FDF50,OUT046,44.916826904457075
NCW42,OUT049,45.46663356234969
NCQ17,OUT045,39.74201315055896
FDK51,OUT018,42.238479666548834
NCW41,OUT010,22.838234444029244
NCR29,OUT017,30.284540336515477
FDB08,OUT019,20.69883137039019
FDA40,OUT027,37.83987860959099
FDL14,OUT018,36.7948714839603
FDB47,OUT046,44.68971731136818
FDO03,OUT035,46.44478761171849
DRK13,OUT019,25.535522073200287
FDX13,OUT010,28.177470877628586
FDF52,OUT046,39.2996008474798
FDT11,OUT013,43.792363117871226
FDB08,OUT013,37.40298156808037
FDQ28,OUT018,36.69578534697438
FDD29,OUT045,45.61974234235388
NCQ29,OUT027,54.52010935667353
NCO02,OUT013,26.32197902375563
FDR56,OUT010,28.044896799842626
NCM54,OUT049,34.1724730188044
FDP51,OUT035,35.05883792835102
FDT38,OUT013,26.543078891558032
FDZ20,OUT018,42.21399446979162
FDJ53,OUT013,31.92230017968007
FDX13,OUT049,45.49387028092453
FDP58,OUT035,45.66977684218484
NCK31,OUT019,9.61018991848676
FDA35,OUT018,31.069306224334916
FDV37,OUT018,42.321685289500174
NCO07,OUT027,54.85330632472724
FDA20,OUT045,45.32991272923629
FDZ59,OUT035,40.84691232470646
NCY17,OUT017,29.947717212352998
FDQ28,OUT035,40.87551601356058
FDV35,OUT017,41.34323947112255
FDQ36,OUT013,26.400957965762608
FDD34,OUT018,36.270778661637614
FDK51,OUT045,45.532769566094295
FDV31,OUT035,40.36939546252935
FDR04,OUT035,35.078152374960005
FDR14,OUT049,28.062447222592517
DRC36,OUT010,22.424872878986868
FDE39,OUT019,15.13008826441429
FDP57,OUT049,34.04221382207893
FDE57,OUT046,33.79524340005461
NCN18,OUT046,33.52730691251594
NCQ05,OUT018,36.57695897304178
FDW47,OUT035,35.156624015854185
FDV46,OUT035,35.0819474371607
NCP29,OUT045,28.526792574469226
FDE09,OUT018,30.780535033228226
NCU06,OUT027,54.67203550442612
FDT19,OUT010,22.09064896798975
DRF15,OUT017,41.431149767239084
DRI51,OUT013,37.61817680141866
NCX54,OUT013,32.17419559974397
DRE01,OUT013,42.41001253057549
NCB07,OUT045,45.38284503706787
FDU50,OUT035,35.22616714231969
FDG40,OUT035,29.317202963280828
FDW10,OUT018,36.30984753233991
FDX51,OUT013,43.7247456920766
NCP17,OUT045,28.947786049878133
FDP21,OUT035,46.43439667909845
FDL04,OUT045,34.12075720700572
FDV23,OUT013,31.977945710608957
FDF24,OUT046,28.7047956976975
FDH56,OUT027,43.66474536484177
FDB51,OUT049,28.45191130828558
FDI58,OUT027,43.513487939411824
FDR20,OUT013,26.934625858537466
FDC51,OUT018,31.188166936796627
FDB16,OUT027,37.78188030098679
FDE40,OUT049,28.58947298454455
NCM17,OUT035,29.23775488499342
FDU56,OUT035,40.56493079528317
FDS32,OUT019,15.613512032699056
FDX02,OUT049,45.47775809967961
FDT39,OUT027,49.552880665427175
FDE35,OUT017,30.295183653845307
NCI42,OUT019,26.569929640102103
DRL23,OUT046,33.90354649883128
FDA10,OUT046,33.215582190354574
FDA11,OUT013,32.015700796341825
NCM06,OUT046,39.3252303332563
NCT05,OUT035,46.36858455425606
NCQ02,OUT010,28.383014379378622
NCY06,OUT049,34.238001614402506
FDY56,OUT035,46.561910641199866
FDL02,OUT035,35.09014700659585
NCI06,OUT035,40.5082446691613
FDQ14,OUT045,39.96787212506923
FDQ12,OUT017,47.27535264747207
FDP36,OUT046,28.506291309028832
FDK21,OUT027,54.68356580078561
FDO40,OUT045,40.099713343968865
NCK54,OUT019,15.199014289826152
FDY09,OUT018,36.49764852202288
NCW30,OUT049,45.598641429835965
NCC55,OUT027,37.72057361860449
FDE58,OUT018,30.57871582017969
FDR39,OUT013,37.520857391589665
FDU28,OUT049,45.6104579189713
FDH08,OUT017,47.112923741878156
FDG35,OUT045,40.27620299535743
FDG22,OUT049,28.698153036593347
FDC34,OUT035,40.10046858833913
FDP15,OUT018,41.80899929866178
FDK34,OUT010,27.947398680232148
FDU45,OUT035,35.27944165897012
FDQ04,OUT027,37.74964253193348
FDX22,OUT018,42.38035618953818
FDB45,OUT017,35.89263473073917
NCH43,OUT027,54.55261174928549
DRE60,OUT046,44.250685671114745
FDD17,OUT027,54.65695114461864
NCM54,OUT017,35.894328720031325
NCH55,OUT013,32.09497839541983
NCT06,OUT017,41.62003357272027
FDA48,OUT027,54.36869740263537
FDY58,OUT027,54.71598055194482
FDO25,OUT045,45.27611579852945
FDN50,OUT045,34.86608292608626
FDH35,OUT035,40.292426303277715
FDK09,OUT045,45.242789578854094
FDO16,OUT013,26.57625330469235
FDW11,OUT045,28.947232973680393
FDU47,OUT027,43.85981974947186
NCQ42,OUT010,16.986909220499772
FDK55,OUT027,37.85162952813767
FDN08,OUT049,34.2567584251619
FDT57,OUT045,45.663541569777585
FDJ12,OUT018,42.41173935409376
DRL59,OUT017,30.275351479937534
NCN53,OUT046,28.329857586157132
FDO51,OUT010,11.487090578653554
FDK56,OUT017,46.679801132273944
FDY12,OUT035,29.47083848074893
FDU15,OUT035,29.7499882043709
FDQ19,OUT046,45.53947105081344
DRF15,OUT045,39.93861102210128
DRE25,OUT019,8.962552656916369
FDK57,OUT018,30.477713339714107
FDD33,OUT010,27.49829272472764
FDR34,OUT027,55.05835318655617
FDU04,OUT045,34.61790255542173
FDE35,OUT019,9.574294791551615
NCD31,OUT035,40.601024046168504
FDJ56,OUT035,34.3001810945243
NCU53,OUT046,39.57140997734369
FDD39,OUT035,46.01361471400849
NCU17,OUT019,14.874916895125107
FDJ20,OUT046,33.949702931699896
NCW41,OUT018,36.71157644362809
FDL52,OUT035,29.63054153097982
FDS39,OUT035,35.00087631773085
DRJ47,OUT045,39.883787893066405
FDP13,OUT010,10.965635520629668
DRK39,OUT010,11.096587828627033
FDF28,OUT010,17.164219939564493
FDB09,OUT045,34.21315963772958
FDM51,OUT046,34.1840874656342
DRM49,OUT018,24.7800797693023
DRF23,OUT013,37.110098749477565
DRH01,OUT035,40.058308016721064
FDH12,OUT027,43.350331820341516
FDA28,OUT019,15.293436853021824
FDW37,OUT018,25.045517964898075
FDF02,OUT046,33.59945914439019
DRL37,OUT046,27.987122919398708
NCF43,OUT046,33.75482962010838
FDH08,OUT010,28.161786693597655
FDR34,OUT019,26.78917045800386
NCK19,OUT049,45.11005374565676
NCD55,OUT018,25.21059168136735
FDT27,OUT049,45.56779523009073
FDQ57,OUT045,39.94128162486769
FDA47,OUT035,40.53717255775597
DRG15,OUT027,37.619622648525414
FDE05,OUT018,36.69251666643434
FDN46,OUT046,33.60265036021571
FDX27,OUT027,38.05034183323229
